TIME,Predicted_Power_final
2024-11-10 01:23:00,11.735115
2024-11-10 01:24:00,11.735141
2024-11-10 01:25:00,11.726504
2024-11-10 01:26:00,11.728692
2024-11-10 01:27:00,11.730702
2024-11-10 01:28:00,11.728735
2024-11-10 01:29:00,11.737411
2024-11-10 01:30:00,11.7525835
2024-11-10 01:31:00,11.763429
2024-11-10 01:32:00,11.767772
2024-11-10 01:33:00,11.770215
2024-11-10 01:34:00,11.769951
2024-11-10 01:35:00,11.761284
2024-11-10 01:36:00,11.74176
2024-11-10 01:37:00,11.730892
2024-11-10 01:38:00,11.724437
2024-11-10 01:39:00,11.709151
2024-11-10 01:40:00,11.6874695
2024-11-10 01:41:00,11.685306
2024-11-10 01:42:00,11.676662
2024-11-10 01:43:00,11.674606
2024-11-10 01:44:00,11.6767025
2024-11-10 01:45:00,11.676727
2024-11-10 01:46:00,11.674585
2024-11-10 01:47:00,11.678935
2024-11-10 01:48:00,11.683014
2024-11-10 01:49:00,11.678963
2024-11-10 01:50:00,11.524057
2024-11-10 01:51:00,11.5262375
2024-11-10 01:52:00,11.532744
2024-11-10 01:53:00,11.534919
2024-11-10 01:54:00,11.53592
2024-11-10 01:55:00,11.513252
2024-11-10 01:56:00,11.513222
2024-11-10 01:57:00,11.50667
2024-11-10 01:58:00,11.489301
2024-11-10 01:59:00,11.467611
2024-11-10 02:00:00,11.458931
2024-11-10 02:01:00,11.456862
2024-11-10 02:02:00,11.456797
2024-11-10 02:03:00,11.458987
2024-11-10 02:04:00,11.456854
2024-11-10 02:05:00,11.456871
2024-11-10 02:06:00,11.459056
2024-11-10 02:07:00,11.456998
2024-11-10 02:08:00,11.454759
2024-11-10 02:09:00,11.463436
2024-11-10 02:10:00,11.478613
2024-11-10 02:11:00,11.480788
2024-11-10 02:12:00,11.465634
2024-11-10 02:13:00,11.479901
2024-11-10 02:14:00,11.472125
2024-11-10 02:15:00,11.461276
2024-11-10 02:16:00,11.452572
2024-11-10 02:17:00,11.435198
2024-11-10 02:18:00,11.413503
2024-11-10 02:19:00,11.411228
2024-11-10 02:20:00,11.409156
2024-11-10 02:21:00,11.400509
2024-11-10 02:22:00,11.400527
2024-11-10 02:23:00,11.404886
2024-11-10 02:24:00,11.40058
2024-11-10 02:25:00,11.409258
2024-11-10 02:26:00,11.405126
2024-11-10 02:27:00,11.409294
2024-11-10 02:28:00,11.411474
2024-11-10 02:29:00,11.413655
2024-11-10 02:30:00,11.417998
2024-11-10 02:31:00,11.4375
2024-11-10 02:32:00,11.438415
2024-11-10 02:33:00,11.43318
2024-11-10 02:34:00,11.415836
2024-11-10 02:35:00,11.4071245
2024-11-10 02:36:00,11.40708
2024-11-10 02:37:00,11.381043
2024-11-10 02:38:00,11.359364
2024-11-10 02:39:00,11.359362
2024-11-10 02:40:00,11.357207
2024-11-10 02:41:00,11.348571
2024-11-10 02:42:00,11.357256
2024-11-10 02:43:00,11.35512
2024-11-10 02:44:00,11.357394
2024-11-10 02:45:00,11.359494
2024-11-10 02:46:00,11.363836
2024-11-10 02:47:00,11.368178
2024-11-10 02:48:00,11.376854
2024-11-10 02:49:00,11.381199
2024-11-10 02:50:00,11.39637
2024-11-10 02:51:00,11.4052305
2024-11-10 02:52:00,11.402883
2024-11-10 02:53:00,11.385534
2024-11-10 02:54:00,11.376835
2024-11-10 02:55:00,11.363793
2024-11-10 02:56:00,11.35726
2024-11-10 02:57:00,11.332413
2024-11-10 02:58:00,11.3182335
2024-11-10 02:59:00,11.3139105
2024-11-10 03:00:00,11.309605
2024-11-10 03:01:00,11.307459
2024-11-10 03:02:00,11.309651
2024-11-10 03:03:00,11.314005
2024-11-10 03:04:00,11.313843
2024-11-10 03:05:00,11.318372
2024-11-10 03:06:00,11.324884
2024-11-10 03:07:00,11.337896
2024-11-10 03:08:00,11.357398
2024-11-10 03:09:00,11.359572
2024-11-10 03:10:00,11.359585
2024-11-10 03:11:00,11.361758
2024-11-10 03:12:00,11.355256
2024-11-10 03:13:00,11.355228
2024-11-10 03:14:00,11.33352
2024-11-10 03:15:00,11.322652
2024-11-10 03:16:00,11.309621
2024-11-10 03:17:00,11.295074
2024-11-10 03:18:00,11.2814455
2024-11-10 03:19:00,11.268469
2024-11-10 03:20:00,10.94216
2024-11-10 03:21:00,10.942196
2024-11-10 03:22:00,10.953045
2024-11-10 03:23:00,10.951985
2024-11-10 03:24:00,10.955246
2024-11-10 03:25:00,10.97042
2024-11-10 03:26:00,10.9726095
2024-11-10 03:27:00,10.976956
2024-11-10 03:28:00,10.985623
2024-11-10 03:29:00,10.998628
2024-11-10 03:30:00,11.012267
2024-11-10 03:31:00,11.005149
2024-11-10 03:32:00,10.998643
2024-11-10 03:33:00,10.976952
2024-11-10 03:34:00,10.976913
2024-11-10 03:35:00,10.961717
2024-11-10 03:36:00,10.935698
2024-11-10 03:37:00,10.92909
2024-11-10 03:38:00,10.92701
2024-11-10 03:39:00,10.922692
2024-11-10 03:40:00,10.922714
2024-11-10 03:41:00,10.916241
2024-11-10 03:42:00,10.929259
2024-11-10 03:43:00,10.927109
2024-11-10 03:44:00,10.924963
2024-11-10 03:45:00,10.933639
2024-11-10 03:46:00,10.942319
2024-11-10 03:47:00,10.957487
2024-11-10 03:48:00,10.968322
2024-11-10 03:49:00,10.97699
2024-11-10 03:50:00,10.974838
2024-11-10 03:51:00,10.974849
2024-11-10 03:52:00,10.970512
2024-11-10 03:53:00,10.97048
2024-11-10 03:54:00,10.946611
2024-11-10 03:55:00,10.927081
2024-11-10 03:56:00,10.914597
2024-11-10 03:57:00,10.907541
2024-11-10 03:58:00,10.901047
2024-11-10 03:59:00,10.896725
2024-11-10 04:00:00,10.892418
2024-11-10 04:01:00,10.896776
2024-11-10 04:02:00,10.905459
2024-11-10 04:03:00,10.914674
2024-11-10 04:04:00,10.92498
2024-11-10 04:05:00,10.933656
2024-11-10 04:06:00,10.931502
2024-11-10 04:07:00,10.942345
2024-11-10 04:08:00,10.940186
2024-11-10 04:09:00,10.954179
2024-11-10 04:10:00,10.961852
2024-11-10 04:11:00,10.957528
2024-11-10 04:12:00,10.944516
2024-11-10 04:13:00,10.931486
2024-11-10 04:14:00,10.920618
2024-11-10 04:15:00,10.901086
2024-11-10 04:16:00,10.902142
2024-11-10 04:17:00,10.87939
2024-11-10 04:18:00,10.877231
2024-11-10 04:19:00,10.877246
2024-11-10 04:20:00,10.877268
2024-11-10 04:21:00,10.877292
2024-11-10 04:22:00,10.87948
2024-11-10 04:23:00,10.8939295
2024-11-10 04:24:00,10.903328
2024-11-10 04:25:00,10.918501
2024-11-10 04:26:00,10.925009
2024-11-10 04:27:00,10.925015
2024-11-10 04:28:00,10.927188
2024-11-10 04:29:00,10.931531
2024-11-10 04:30:00,10.937584
2024-11-10 04:31:00,10.933712
2024-11-10 04:32:00,10.931524
2024-11-10 04:33:00,10.922828
2024-11-10 04:34:00,10.903292
2024-11-10 04:35:00,10.879434
2024-11-10 04:36:00,10.877236
2024-11-10 04:37:00,10.875059
2024-11-10 04:38:00,10.875067
2024-11-10 04:39:00,10.877249
2024-11-10 04:40:00,10.866438
2024-11-10 04:41:00,10.870791
2024-11-10 04:42:00,10.87731
2024-11-10 04:43:00,10.877327
2024-11-10 04:44:00,10.886004
2024-11-10 04:45:00,10.890351
2024-11-10 04:46:00,10.90336
2024-11-10 04:47:00,10.912038
2024-11-10 04:48:00,10.925046
2024-11-10 04:49:00,10.927216
2024-11-10 04:50:00,11.245578
2024-11-10 04:51:00,11.260045
2024-11-10 04:52:00,11.25136
2024-11-10 04:53:00,11.240496
2024-11-10 04:54:00,11.216631
2024-11-10 04:55:00,11.210093
2024-11-10 04:56:00,11.203568
2024-11-10 04:57:00,11.201391
2024-11-10 04:58:00,11.177574
2024-11-10 04:59:00,11.175425
2024-11-10 05:00:00,11.166512
2024-11-10 05:01:00,11.197124
2024-11-10 05:02:00,11.194981
2024-11-10 05:03:00,11.201497
2024-11-10 05:04:00,11.208007
2024-11-10 05:05:00,11.210185
2024-11-10 05:06:00,11.218862
2024-11-10 05:07:00,11.227535
2024-11-10 05:08:00,11.241357
2024-11-10 05:09:00,11.247053
2024-11-10 05:10:00,11.260055
2024-11-10 05:11:00,11.255713
2024-11-10 05:12:00,11.242697
2024-11-10 05:13:00,11.220994
2024-11-10 05:14:00,11.214453
2024-11-10 05:15:00,11.19492
2024-11-10 05:16:00,11.180993
2024-11-10 05:17:00,11.171063
2024-11-10 05:18:00,11.16674
2024-11-10 05:19:00,11.164599
2024-11-10 05:20:00,10.840453
2024-11-10 05:21:00,10.8404665
2024-11-10 05:22:00,10.849151
2024-11-10 05:23:00,10.857834
2024-11-10 05:24:00,10.87734
2024-11-10 05:25:00,10.8773575
2024-11-10 05:26:00,10.879537
2024-11-10 05:27:00,10.881716
2024-11-10 05:28:00,10.892558
2024-11-10 05:29:00,10.916396
2024-11-10 05:30:00,10.907738
2024-11-10 05:31:00,10.907724
2024-11-10 05:32:00,10.886039
2024-11-10 05:33:00,10.879409
2024-11-10 05:34:00,10.877286
2024-11-10 05:35:00,10.853422
2024-11-10 05:36:00,10.829576
2024-11-10 05:37:00,10.827405
2024-11-10 05:38:00,10.827414
2024-11-10 05:39:00,10.823101
2024-11-10 05:40:00,10.827448
2024-11-10 05:41:00,10.833966
2024-11-10 05:42:00,10.833717
2024-11-10 05:43:00,10.847003
2024-11-10 05:44:00,10.860014
2024-11-10 05:45:00,10.873022
2024-11-10 05:46:00,10.875203
2024-11-10 05:47:00,10.877382
2024-11-10 05:48:00,10.883895
2024-11-10 05:49:00,10.890401
2024-11-10 05:50:00,10.892569
2024-11-10 05:51:00,10.893998
2024-11-10 05:52:00,10.881691
2024-11-10 05:53:00,10.877317
2024-11-10 05:54:00,10.864278
2024-11-10 05:55:00,10.833921
2024-11-10 05:56:00,10.827403
2024-11-10 05:57:00,10.823066
2024-11-10 05:58:00,10.823075
2024-11-10 05:59:00,10.8212
2024-11-10 06:00:00,10.831778
2024-11-10 06:01:00,10.829635
2024-11-10 06:02:00,10.831822
2024-11-10 06:03:00,10.829679
2024-11-10 06:04:00,10.853518
2024-11-10 06:05:00,10.866526
2024-11-10 06:06:00,10.873039
2024-11-10 06:07:00,10.875219
2024-11-10 06:08:00,10.877395
2024-11-10 06:09:00,10.879568
2024-11-10 06:10:00,10.886067
2024-11-10 06:11:00,10.875226
2024-11-10 06:12:00,10.877359
2024-11-10 06:13:00,10.859989
2024-11-10 06:14:00,10.84478
2024-11-10 06:15:00,10.827419
2024-11-10 06:16:00,10.8252325
2024-11-10 06:17:00,10.82117
2024-11-10 06:18:00,10.810085
2024-11-10 06:19:00,10.8101
2024-11-10 06:20:00,10.803625
2024-11-10 06:21:00,10.816645
2024-11-10 06:22:00,10.827497
2024-11-10 06:23:00,10.829682
2024-11-10 06:24:00,10.834026
2024-11-10 06:25:00,10.842705
2024-11-10 06:26:00,10.856616
2024-11-10 06:27:00,10.875215
2024-11-10 06:28:00,10.877394
2024-11-10 06:29:00,10.875238
2024-11-10 06:30:00,10.87958
2024-11-10 06:31:00,10.869804
2024-11-10 06:32:00,10.874109
2024-11-10 06:33:00,10.854576
2024-11-10 06:34:00,10.832871
2024-11-10 06:35:00,10.8285
2024-11-10 06:36:00,10.813316
2024-11-10 06:37:00,10.811147
2024-11-10 06:38:00,10.791664
2024-11-10 06:39:00,10.787348
2024-11-10 06:40:00,10.789537
2024-11-10 06:41:00,10.791725
2024-11-10 06:42:00,10.806907
2024-11-10 06:43:00,10.826416
2024-11-10 06:44:00,10.826436
2024-11-10 06:45:00,10.830695
2024-11-10 06:46:00,11.010621
2024-11-10 06:47:00,11.02796
2024-11-10 06:48:00,11.05179
2024-11-10 06:49:00,11.047469
2024-11-10 06:50:00,11.049634
2024-11-10 06:51:00,11.040956
2024-11-10 06:52:00,11.019266
2024-11-10 06:53:00,11.006139
2024-11-10 06:54:00,11.004014
2024-11-10 06:55:00,10.990983
2024-11-10 06:56:00,10.969305
2024-11-10 06:57:00,10.958476
2024-11-10 06:58:00,10.956323
2024-11-10 06:59:00,10.95851
2024-11-10 07:00:00,10.836369
2024-11-10 07:01:00,10.841861
2024-11-10 07:02:00,10.855956
2024-11-10 07:03:00,10.872217
2024-11-10 07:04:00,10.874399
2024-11-10 07:05:00,10.878744
2024-11-10 07:06:00,10.883089
2024-11-10 07:07:00,10.883102
2024-11-10 07:08:00,10.889611
2024-11-10 07:09:00,10.893952
2024-11-10 07:10:00,10.887457
2024-11-10 07:11:00,10.885278
2024-11-10 07:12:00,10.880914
2024-11-10 07:13:00,10.870043
2024-11-10 07:14:00,10.846175
2024-11-10 07:15:00,10.880493
2024-11-10 07:16:00,10.876147
2024-11-10 07:17:00,10.869654
2024-11-10 07:18:00,10.867501
2024-11-10 07:19:00,10.8740225
2024-11-10 07:20:00,10.8718815
2024-11-10 07:21:00,10.876325
2024-11-10 07:22:00,10.876257
2024-11-10 07:23:00,10.880606
2024-11-10 07:24:00,10.880625
2024-11-10 07:25:00,10.895802
2024-11-10 07:26:00,10.889316
2024-11-10 07:27:00,10.895826
2024-11-10 07:28:00,10.91533
2024-11-10 07:29:00,10.913173
2024-11-10 07:30:00,10.983026
2024-11-10 07:31:00,10.972392
2024-11-10 07:32:00,10.961535
2024-11-10 07:33:00,10.948501
2024-11-10 07:34:00,10.941964
2024-11-10 07:35:00,10.913769
2024-11-10 07:36:00,10.902926
2024-11-10 07:37:00,10.9007635
2024-11-10 07:38:00,10.900775
2024-11-10 07:39:00,10.900793
2024-11-10 07:40:00,10.898743
2024-11-10 07:41:00,10.900843
2024-11-10 07:42:00,10.903029
2024-11-10 07:43:00,10.900879
2024-11-10 07:44:00,10.913889
2024-11-10 07:45:00,11.032548
2024-11-10 07:46:00,11.043391
2024-11-10 07:47:00,11.052066
2024-11-10 07:48:00,11.052072
2024-11-10 07:49:00,11.05641
2024-11-10 07:50:00,11.535383
2024-11-10 07:51:00,11.559319
2024-11-10 07:52:00,11.559024
2024-11-10 07:53:00,11.550594
2024-11-10 07:54:00,11.528894
2024-11-10 07:55:00,11.50503
2024-11-10 07:56:00,11.504998
2024-11-10 07:57:00,11.502825
2024-11-10 07:58:00,11.485505
2024-11-10 07:59:00,11.494185
2024-11-10 08:00:00,11.633762
2024-11-10 08:01:00,11.6316185
2024-11-10 08:02:00,11.635972
2024-11-10 08:03:00,11.646819
2024-11-10 08:04:00,11.64467
2024-11-10 08:05:00,11.656868
2024-11-10 08:06:00,11.668524
2024-11-10 08:07:00,11.68586
2024-11-10 08:08:00,11.688036
2024-11-10 08:09:00,11.6880455
2024-11-10 08:10:00,11.688056
2024-11-10 08:11:00,11.690212
2024-11-10 08:12:00,11.688018
2024-11-10 08:13:00,11.677148
2024-11-10 08:14:00,11.661947
2024-11-10 08:15:00,11.774424
2024-11-10 08:16:00,11.7714405
2024-11-10 08:17:00,11.76927
2024-11-10 08:18:00,11.7692795
2024-11-10 08:19:00,11.76713
2024-11-10 08:20:00,12.102142
2024-11-10 08:21:00,12.102162
2024-11-10 08:22:00,12.102182
2024-11-10 08:23:00,12.110863
2024-11-10 08:24:00,12.1152115
2024-11-10 08:25:00,12.143379
2024-11-10 08:26:00,12.152057
2024-11-10 08:27:00,12.154237
2024-11-10 08:28:00,12.1629095
2024-11-10 08:29:00,12.154257
2024-11-10 08:30:00,12.294602
2024-11-10 08:31:00,12.295217
2024-11-10 08:32:00,12.2849865
2024-11-10 08:33:00,12.280617
2024-11-10 08:34:00,12.263246
2024-11-10 08:35:00,12.250214
2024-11-10 08:36:00,12.232866
2024-11-10 08:37:00,12.232865
2024-11-10 08:38:00,12.235043
2024-11-10 08:39:00,12.23506
2024-11-10 08:40:00,12.230749
2024-11-10 08:41:00,12.241598
2024-11-10 08:42:00,12.245947
2024-11-10 08:43:00,12.265452
2024-11-10 08:44:00,12.280627
2024-11-10 08:45:00,12.400855
2024-11-10 08:46:00,12.416922
2024-11-10 08:47:00,12.416934
2024-11-10 08:48:00,12.438602
2024-11-10 08:49:00,12.445108
2024-11-10 08:50:00,12.4451065
2024-11-10 08:51:00,12.440756
2024-11-10 08:52:00,12.416897
2024-11-10 08:53:00,12.410357
2024-11-10 08:54:00,12.40815
2024-11-10 08:55:00,12.392958
2024-11-10 08:56:00,12.392941
2024-11-10 08:57:00,12.3712845
2024-11-10 08:58:00,12.3647995
2024-11-10 08:59:00,12.364551
2024-11-10 09:00:00,12.410382
2024-11-10 09:01:00,12.432062
2024-11-10 09:02:00,12.434244
2024-11-10 09:03:00,12.447256
2024-11-10 09:04:00,12.449439
2024-11-10 09:05:00,12.45162
